0.4, -622.6796531691498
0.405, -616.193889096481
0.41000000000000003, -609.8965924442958
0.41500000000000004, -603.7793061266904
0.42000000000000004, -597.8340598502108
0.42500000000000004, -592.0533364355468
0.43000000000000005, -586.4300408420667
0.43500000000000005, -580.9574716493848
0.44, -575.6292947750616
0.445, -570.4395192296639
0.45, -565.3824747301103
0.455, -560.452791009768
0.46, -555.6453786794259
0.465, -550.9554115072517
0.47000000000000003, -546.3783099983507
0.47500000000000003, -541.9097261657453
0.48000000000000004, -537.5455293946461
0.48500000000000004, -533.2817933108953
0.49, -529.1147835725772
0.495, -525.0409465110791
0.5, -521.0568985544602
0.505, -517.1594163719076
0.51, -513.3454276834117
0.515, -509.61200268362404
0.52, -505.9563460332361
0.525, -502.3757893751772
0.53, -498.8677843365173
0.535, -495.42989598022234
0.54, -492.0597966738618
0.545, -488.75526034506174
0.55, -485.5141570959402
0.555, -482.3344481509922
0.56, -479.21418111491886
0.5650000000000001, -476.15148551875274
0.5700000000000001, -473.144568634318
0.5750000000000001, -470.19171153861197
0.5800000000000001, -467.29126541110963
0.585, -464.44164804828256
0.5900000000000001, -461.6413405808127
0.595, -458.888884380066
0.6000000000000001, -456.1828781413869
0.605, -453.5219751326921
0.61, -450.9048805976796
0.615, -448.3303493037449
0.62, -445.79718322540606
0.625, -443.3042293546921
0.63, -440.850377630559
0.635, -438.4345589799444
0.64, -436.0557434635939
0.645, -433.7129385202606
0.65, -431.4051873033196
0.655, -429.13156710424107
0.66, -426.89118785774366
0.665, -424.68319072379245
0.67, -422.5067467419297
0.675, -420.36105555372023
0.68, -418.2453441893733
0.685, -416.15886591485423
0.69, -414.1008991360392
0.6950000000000001, -412.07074635668573
0.7, -410.06773318719746
0.7050000000000001, -408.09120740134875
0.71, -406.14053803831865
0.7150000000000001, -404.2151145475396
0.72, -402.3143459740289
0.7250000000000001, -400.4376601820074
0.73, -398.58450311474553
0.7350000000000001, -396.7543380887033
0.74, -394.9466451201431
0.7450000000000001, -393.1609202825046
0.75, -391.39667509293434
0.755, -389.6534359264511
0.76, -387.9307434563244
0.765, -386.2281521193201
0.77, -384.5452296045465
0.775, -382.8815563647082
0.78, -381.23672514864154
0.785, -379.6103405540672
0.79, -378.0020185995601
0.795, -376.4113863147872
0.8, -374.8380813481205
0.805, -373.2817515907783
0.81, -371.7420548166978
0.8150000000000001, -370.2186583373812
0.8200000000000001, -368.7112386710028
0.825, -367.2194812250992
0.8300000000000001, -365.743079992203
0.835, -364.2817372578139
0.8400000000000001, -362.8351633201315
0.845, -361.40307622100835
0.8500000000000001, -359.98520148760355
0.855, -358.5812718842515
0.8600000000000001, -357.191027174079
0.865, -355.8142138899317
0.8700000000000001, -354.4505851141914
0.875, -353.0999002670891
0.88, -351.7619249031329
