200, -16.003200710205494
201, -16.484023565168474
202, -16.963155832600098
203, -17.440612729148597
204, -17.91640925335878
205, -18.39056018993339
206, -18.863080113888977
207, -19.33398339461079
208, -19.803284199807344
209, -20.27099649937046
210, -20.737134069141423
211, -21.201710494586827
212, -21.66473917438687
213, -22.126233323937868
214, -22.586205978771886
215, -23.044669997896865
216, -23.501638067057
217, -23.957122701918326
218, -24.411136251179716
219, -24.86369089961272
220, -25.314798671030605
221, -25.764471431190714
222, -26.21272089062942
223, -26.659558607434292
224, -27.10499598995246
225, -27.54904429943993
226, -27.991714652648927
227, -28.433018024361367
228, -28.872965249863302
229, -29.311567027366358
230, -29.748833920375393
231, -30.184776360005493
232, -30.61940464724777
233, -31.05272895518586
234, -31.484759331166362
235, -31.91550569892047
236, -32.344977860642906
237, -32.77318549902459
238, -33.20013817924314
239, -33.62584535091188
240, -34.05031634998757
241, -34.473560400638306
242, -34.89558661707307
243, -35.31640400533244
244, -35.736021465043905
245, -36.15444779114015
246, -36.57169167554199
247, -36.98776170880925
248, -37.40266638175406
249, -37.81641408702709
250, -38.229013120667105
251, -38.640471683621925
252, -39.05079788323981
253, -39.459999734728854
254, -39.86808516258967
255, -40.27506200201931
256, -40.68093800028714
257, -41.08572081808499
258, -41.489418030850096
259, -41.89203713006282
260, -42.293585524519656
261, -42.694070541581745
262, -43.09349942839897
263, -43.49187935311185
264, -43.889217406029424
265, -44.28552060078588
266, -44.680795875474885
267, -45.07505009376329
268, -45.468290045983466
269, -45.860522450205124
270, -46.25175395328847
271, -46.64199113191724
272, -47.031240493611676
273, -47.419508477725685
274, -47.80680145642297
275, -48.19312573563722
276, -48.57848755601435
277, -48.962893093838524
278, -49.346348461939364
279, -49.72885971058584
280, -50.11043282836264
281, -50.49107374303071
282, -50.87078832237413
283, -51.249582375029604
284, -51.62746165130473
285, -52.00443184397864
286, -52.38049858909077
287, -52.75566746671552
288, -53.12994400172298
289, -53.50333366452734
290, -53.875841871822026
291, -54.24747398730202
292, -54.61823532237425
293, -54.98813113685681
294, -55.35716663966347
295, -55.72534698948061
296, -56.092677295429134
297, -56.4591626177186
298, -56.82480796828728
299, -57.18961831143338
300, -57.55359856443662
301, -57.916753598167205
302, -58.27908823768659
303, -58.640607262837875
304, -59.001315408826635
305, -59.36121736679168
306, -59.72031778436781
307, -60.07862126623824
308, -60.43613237467919
309, -60.79285563009451
310, -61.14879551154301
311, -61.50395645725628
312, -61.85834286515001
313, -62.21195909332421
314, -62.56480946055891
315, -62.9168982468002
316, -63.26822969363767
317, -63.618808004778124
318, -63.96863734650734
319, -64.31772184814758
320, -64.6660656025073
321, -65.01367266632435
322, -65.36054706070065
323, -65.70669277153266
324, -66.05211374993351
325, -66.39681391264935
326, -66.74079714246916
327, -67.08406728862929
328, -67.42662816720963
329, -67.76848356152671
330, -68.10963722251904
331, -68.45009286912689
332, -68.78985418866728
333, -69.12892483720225
334, -69.46730843990272
335, -69.8050085914061
336, -70.14202885616979
337, -70.47837276881819
338, -70.81404383448542
339, -71.14904552915232
340, -71.48338129998083
341, -71.81705456563978
342, -72.150068716629
343, -72.4824271155982
344, -72.81413309765972
345, -73.14518997069929
346, -73.47560101567986
347, -73.80536948694285
348, -74.13449861250456
349, -74.4629915943486
350, -74.79085160871325
351, -75.11808180637672
352, -75.44468531293583
353, -75.77066522908368
354, -76.09602463088056
355, -76.42076657002386
356, -76.74489407411184
357, -77.06841014690568
358, -77.3913177685863
359, -77.71361989600919
360, -78.03531946295493
361, -78.35641938037534
362, -78.67692253663904
363, -78.9968317977704
364, -79.31615000768791
365, -79.63487998843758
366, -79.9530245404244
367, -80.2705864426398
368, -80.58756845288652
369, -80.90397330800079
370, -81.21980372407043
371, -81.53506239665201
372, -81.84975200098263
373, -82.16387519219097
374, -82.47743460550494
375, -82.79043285645594
376, -83.1028725410816
377, -83.4147562361248
378, -83.72608649923139
379, -84.03686586914348
380, -84.3470968658919
381, -84.65678199098602
382, -84.96592372759945
383, -85.27452454075615
384, -85.58258687751163
385, -85.890113167133
386, -86.19710582127648
387, -86.50356723416355
388, -86.80949978275308
389, -87.11490582691263
390, -87.41978770958758
391, -87.72414775696734
392, -88.02798827865013
393, -88.33131156780578
394, -88.63411990133582
395, -88.93641554003268
396, -89.23820072873521
397, -89.53947769648455
398, -89.84024865667591
399, -90.14051580720994
400, -90.44028133064178
401, -90.7395473943277
402, -91.03831615057129
403, -91.3365897367668
404, -91.6343702755405
405, -91.93165987489206
406, -92.22846062833173
407, -92.52477461501795
408, -92.82060389989267
409, -93.11595053381423
410, -93.4108165536899
411, -93.70520398260638
412, -93.99911482995806
413, -94.29255109157512
414, -94.58551474984847
415, -94.8780077738551
416, -95.17003211948061
417, -95.46158972953981
418, -95.75268253389814
419, -96.04331244958917
420, -96.33348138093288
421, -96.62319121965061
422, -96.91244384498039
423, -97.20124112378895
424, -97.48958491068522
425, -97.7774770481301
426, -98.06491936654606
427, -98.35191368442482
428, -98.63846180843446
429, -98.92456553352584
430, -99.21022664303594
431, -99.49544690879156
432, -99.78022809121201
433, -100.06457193940908
434, -100.34848019128768
435, -100.63195457364418
436, -100.91499680226389
437, -101.19760858201819
438, -101.47979160695937
439, -101.76154756041515
440, -102.0428781150822
441, -102.32378493311815
442, -102.60426966623352
443, -102.88433395578127
444, -103.16397943284603
445, -103.44320771833357
446, -103.72202042305685
447, -104.00041914782256
448, -104.27840548351794
449, -104.55598101119342
450, -104.83314730214745
451, -105.10990591800926
452, -105.38625841081951
453, -105.66220632311304
